,Country,Date,Hemisphere,MonthOrder
5313,NO COUNTRY DATA,Nov,Both hemispheres,4.0
5314,ITALY,Oct,North,9.0
5315,INDIA,Sep,North,5.0
5316,VIETNAM,Sep,North,1.0
5317,AUSTRALIA,Sep,South,1.0
5318,AUSTRALIA,Aug,South,10.0
5319,EGYPT,Jul,North,8.0
5320,MEXICO,Jul,North,8.0
5321,CUBA,Jul,North,6.0
5322,AUSTRALIA,Jan,South,4.0
5325,SOUTH AFRICA,Dec,South,3.0
5326,FRANCE,Nov,North,9.0
5327,SCOTLAND,Oct,North,9.0
5328,USA,Oct,North,8.0
5329,SPAIN,Sep,North,7.0
5330,PANAMA,Aug,North,1.0
5331,NEW ZEALAND,Aug,South,1.0
5332,NEW ZEALAND,Aug,South,1.0
5333,GUINEA,Aug,North,12.0
5334,USA,Aug,North,9.0
5335,AUSTRALIA,Jul,South,4.0
5336,AUSTRALIA,Jun,South,3.0
5337,SOUTH AFRICA,Jun,South,2.0
5338,AUSTRALIA,May,South,1.0
5339,NEW ZEALAND,May,South,12.0
5340,AUSTRALIA,Jan,South,12.0
5344,SPAIN,Dec,North,7.0
5345,SPAIN,Oct,North,7.0
5346,SPAIN,Sep,North,7.0
5347,SOUTH AFRICA,Sep,South,6.0
5348,SOUTH AFRICA,Aug,South,5.0
5349,SINGAPORE,Jul,North,11.0
5350,CUBA,Jul,North,9.0
5351,NEW ZEALAND,Jul,South,3.0
5352,EQUATORIAL GUINEA ,Jul,Both hemispheres,2.0
5353,AUSTRALIA,Jun,South,1.0
5354,AUSTRALIA,Apr,South,12.0
5363,AUSTRALIA,Dec,South,3.0
5364,TONGA,Oct,South,1.0
5365,NO COUNTRY DATA,Oct,Both hemispheres,11.0
5366,FIJI,Sep,South,11.0
5367,ENGLAND,Sep,North,6.0
5368,AUSTRALIA,Jul,South,2.0
5369,AUSTRALIA,Jun,South,11.0
5370,USA,Mar,North,9.0
5371,NO COUNTRY DATA,Mar,Both hemispheres,7.0
5375,GREECE,Dec,North,4.0
5376,AUSTRALIA,Dec,South,11.0
5377,USA,Nov,North,7.0
5378,USA,Nov,North,9.0
5379,AUSTRALIA,Sep,South,12.0
5380,PACIFIC OCEAN,Jul,Both hemispheres,10.0
5381,AUSTRALIA,Jun,South,10.0
5382,TONGA,Jan,South,8.0
5385,SOUTH AFRICA,Dec,South,5.0
5386,SOUTH AFRICA,Nov,South,2.0
5387,MEXICO,Nov,North,6.0
5388,USA,Sep,North,3.0
5389,AUSTRALIA,Sep,South,12.0
5390,AUSTRALIA,Sep,South,12.0
5391,AUSTRALIA,Aug,South,9.0
5392,USA,Aug,North,6.0
5393,USA,Jul,North,6.0
5394,AUSTRALIA,Jun,South,1.0
5395,USA,Jun,North,8.0
5396,ENGLAND,May,North,7.0
5397,AUSTRALIA,May,South,11.0
5398,GREECE,Apr,North,7.0
5399,AUSTRALIA,Apr,South,3.0
5400,MEXICO,Mar,North,12.0
5401,AUSTRALIA,Mar,South,12.0
5402,ENGLAND,Feb,North,9.0
5403,USA,Feb,North,9.0
5405,COAST OF AFRICA,Dec,Both hemispheres,5.0
5406,USA,Nov,North,7.0
5407,AUSTRALIA,Oct,South,3.0
5408,AUSTRALIA,Sep,South,12.0
5409,FIJI,Sep,South,9.0
5410,AUSTRALIA,Sep,South,2.0
5411,AUSTRALIA,Aug,South,11.0
5412,CUBA,Aug,North,4.0
5413,USA,Jul,North,9.0
5414,AUSTRALIA,Jun,South,1.0
5415,VANUATU,Jun,South,2.0
5416,TASMAN SEA,Jun,South,1.0
5417,FRENCH POLYNESIA,Jun,South,7.0
5418,AUSTRALIA,Apr,South,6.0
5419,AUSTRALIA,Apr,South,1.0
5420,AUSTRALIA,Oct,South,1.0
5421,USA,Oct,North,7.0
5422,INDIA,Jul,North,7.0
5423,INDIA,Jun,North,4.0
5424,SIERRA LEONE,Jun,North,7.0
5425,SIERRA LEONE,May,North,9.0
5426,SIERRA LEONE,May,North,6.0
5427,SIERRA LEONE,Apr,North,6.0
5428,JAMAICA,Apr,North,1.0
5429,BRAZIL,Apr,South,12.0
5430,GHANA,Jan,North,11.0
5431,CUBA,Jan,North,8.0
5433,SPAIN,Dec,North,7.0
5434,NORWAY,Nov,North,5.0
5435,USA,Nov,North,6.0
5436,INDIA,Sep,North,6.0
5437,SRI LANKA,Jun,North,5.0
5438,SRI LANKA,Jun,North,2.0
5439,ENGLAND,May,North,5.0
5440,NO COUNTRY DATA,Apr,Both hemispheres,3.0
5441,AUSTRALIA,Mar,South,1.0
5442,USA,Mar,North,9.0
5444,AUSTRALIA,Dec,South,3.0
5445,AUSTRALIA,Dec,South,5.0
5446,ST HELENA,Sep,South,7.0
5447,ENGLAND,Aug,North,9.0
5448,USA,Aug,North,7.0
5449,NO COUNTRY DATA,Jun,Both hemispheres,12.0
5450,ITALY,Mar,North,4.0
5451,BARBADOS,Jan,North,3.0
5452,BETWEEN PORTUGAL & INDIA,Dec,Both hemispheres,1.0
5453,PANAMA,Dec,North,10.0
5454,NEW ZEALAND,Oct,South,6.0
5455,SOLOMON ISLANDS,Aug,South,2.0
5456,KOREA,Aug,North,5.0
5457,FRENCH POLYNESIA,Aug,South,3.0
5459,VANUATU,Jun,South,8.0
5460,SOUTH AFRICA,Jun,South,1.0
5461,GREECE,May,North,5.0
5462,USA,Feb,North,6.0
5468,,Nov,,
5469,,Nov,,
5470,,Nov,,
5471,,Oct,,
5472,,Jul,,
5473,,Jul,,
5474,,Jul,,
5475,,Jan,,
5476,,Jan,,
5477,,Dec,,
5478,,Dec,,
5479,,Dec,,
5480,,Oct,,
5481,,Aug,,
5482,,Aug,,
5483,,Jul,,
5484,,Jul,,
5485,,Jul,,
5486,,Jun,,
5487,,Jun,,
5488,,Feb,,
5489,,Feb,,
5490,,Jan,,
5492,,Dec,,
5493,,Dec,,
5494,,Oct,,
5496,,Sep,,
5497,,Sep,,
5498,,Mar,,
5499,,Feb,,
5500,,Feb,,
5501,,Jan,,
5502,,Jan,,
5506,,Aug,,
5507,,Jun,,
5508,,Jun,,
5509,,May,,
5510,,Apr,,
5511,,Apr,,
5512,,Mar,,
5513,,Mar,,
5514,,Feb,,
5515,,Jan,,
5516,,Jan,,
5517,,Jan,,
5519,,Nov,,
5520,,Nov,,
5521,,Aug,,
5522,,Jul,,
5523,,Jul,,
5524,,Jul,,
5525,,Apr,,
5526,,Apr,,
5527,,Mar,,
5528,,Dec,,
5529,,Dec,,
5530,,Aug,,
5531,,Aug,,
5532,,Jan,,
5533,,Jan,,
5534,,Dec,,
5535,,Sep,,
5536,,Jul,,
5537,,Feb,,
5538,,Feb,,
5539,,Jan,,
5544,,Dec,,
5545,,Nov,,
5546,,Nov,,
5547,,Sep,,
5548,,May,,
5549,,May,,
5550,,Apr,,
5551,,Feb,,
5552,,Jan,,
5555,,Nov,,
5556,,Oct,,
5557,,Sep,,
5558,,Aug,,
5559,,Aug,,
5561,,Jun,,
5564,,Nov,,
5565,,Oct,,
5566,,Aug,,
5567,,Jul,,
5568,,May,,
5569,,May,,
5570,,May,,
5571,,May,,
5572,,May,,
5573,,Jan,,
5574,,Jan,,
5579,,Dec,,
5580,,Nov,,
5581,,Sep,,
5582,,Aug,,
5583,,Jul,,
5584,,Mar,,
5585,,Mar,,
5587,,Nov,,
5588,,Oct,,
5589,,Oct,,
5590,,Sep,,
5591,,Sep,,
5592,,Sep,,
5593,,Aug,,
5594,,Aug,,
5595,,Jun,,
5597,,Feb,,
5599,,Dec,,
5600,,Dec,,
5601,,Dec,,
5602,,Sep,,
5603,,Aug,,
5604,,Apr,,
5605,,Apr,,
5606,,Mar,,
5607,,Mar,,
5608,,Feb,,
5609,,Jan,,
5610,,Jan,,
5611,,Jan,,
5613,,Sep,,
5614,,Jun,,
5615,,May,,
5616,,Feb,,
5621,,Nov,,
5622,,Aug,,
5623,,Mar,,
5624,,Jan,,
5625,,Nov,,
5627,,Nov,,
5628,,Jul,,
5629,,Jul,,
5630,,Jul,,
5631,,Jun,,
5632,,Jun,,
5633,,Apr,,
5634,,Jan,,
5636,,Jul,,
5637,,Jun,,
5638,,Jan,,
5639,,Nov,,
5640,,Nov,,
5641,,Nov,,
5642,,Aug,,
5643,,Apr,,
5644,,Feb,,
5645,,Jan,,
5647,,Dec,,
5648,,Aug,,
5649,,Aug,,
5650,,May,,
5651,,Mar,,
5655,,Jul,,
5656,,Jun,,
5657,,Jun,,
5658,,May,,
5659,,May,,
5660,,May,,
5661,,Jan,,
5663,,Apr,,
5664,,Apr,,
5665,,Sep,,
5666,,May,,
5667,,Jan,,
5668,,Jan,,
5669,,Oct,,
5671,,Aug,,
5672,,Aug,,
5673,,Jun,,
5675,,Apr,,
5676,,Sep,,
5677,,Jul,,
5678,,Mar,,
5680,,Sep,,
5681,,Sep,,
5682,,Aug,,
5683,,Jul,,
5684,,Jan,,
5685,,Jan,,
5686,,Jan,,
5688,,Dec,,
5689,,Sep,,
5690,,Apr,,
5691,,Mar,,
5692,,Feb,,
5693,,Jan,,
5695,,Dec,,
5696,,Dec,,
5697,,Dec,,
5698,,Aug,,
5699,,Aug,,
5700,,Jul,,
5701,,Jul,,
5702,,Jul,,
5703,,Jun,,
5704,,May,,
5707,,Nov,,
5708,,Sep,,
5709,,Mar,,
5710,,Feb,,
5711,,Jan,,
5712,,Dec,,
5713,,Aug,,
5714,,Apr,,
5715,,Apr,,
5716,,Mar,,
5717,,Mar,,
5718,,Mar,,
5719,,Aug,,
5720,,Aug,,
5721,,Mar,,
5722,,Jan,,
5723,,Nov,,
5724,,Nov,,
5725,,Jun,,
5726,,Feb,,
5727,,Nov,,
5728,,Sep,,
5729,,Jul,,
5730,,Apr,,
5731,,Mar,,
5732,,Feb,,
5734,,Apr,,
5735,,Nov,,
5737,,Jul,,
5739,,Sep,,
5742,,Dec,,
5743,,Oct,,
5744,,Oct,,
5745,,Aug,,
5746,,Aug,,
5747,,Jul,,
5748,,May,,
5749,,Feb,,
5752,,Jun,,
5753,,Mar,,
5756,,Dec,,
5757,,Dec,,
5758,,Sep,,
5759,,Jun,,
5760,,Jun,,
5761,,Jan,,
5762,,Aug,,
5763,,Jul,,
5764,,Nov,,
5765,,Jul,,
5766,,Mar,,
5770,,Dec,,
5771,,Dec,,
5772,,Sep,,
5773,,Sep,,
5775,,Jul,,
5777,,May,,
5779,,Jul,,
5782,,Mar,,
5783,,Dec,,
5784,,Sep,,
5785,,Feb,,
5787,,Nov,,
5788,,Apr,,
5791,,Sep,,
5792,,Jan,,
5796,,Feb,,
5797,,Jan,,
5798,,Jul,,
5799,,Jun,,
5800,,Jan,,
5801,,Jan,,
5802,,Jul,,
5803,,Jul,,
5804,,Apr,,
5805,,Jul,,
5807,,Sep,,
5809,,Jun,,
5810,,Jun,,
5811,,Jan,,
5813,,Dec,,
5814,,Nov,,
5815,,Aug,,
5818,,Apr,,
5819,,Jul,,
5820,,May,,
5821,,Jun,,
5822,,Jun,,
5823,,May,,
5824,,Feb,,
5826,,May,,
5827,,Mar,,
5828,,Jan,,
5829,,Sep,,
5830,,Feb,,
5831,,Mar,,
5834,,May,,
5835,,Jul,,
5836,,Sep,,
5840,,Jul,,
5847,,Dec,,
5848,,Apr,,
5851,,Mar,,
5861,,Jan,,
5874,,Oct,,
5895,,Jun,,
5909,,Feb,,
5910,,May,,
5911,,Mar,,
5913,,Aug,,
5914,,Aug,,
5919,,Jan,,
5921,,May,,
5935,,Jun,,
5936,,Apr,,
5947,,Mar,,
5978,,Jul,,
5979,,Jul,,
5980,,Jul,,
